context,G0_mM,hours,image_key,ploidy_state,n_group_cells,median_cell_area_px,median_nuclear_area_px,field_cell_count,field_total_segmented_area_px,context_label,G0_label
J00 mixture,0.1,48,SUM159_J00_Competition_F5_1_02d00h00m,high,160,1527,220.5,322,544243,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_F5_1_02d00h00m,low,162,1447,175.5,322,544243,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_F5_2_02d00h00m,high,140,1413.5,218.5,273,443954,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_F5_2_02d00h00m,low,133,1509,180,273,443954,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_F5_3_02d00h00m,high,135,1368,211,271,438551,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_F5_3_02d00h00m,low,136,1467.5,174,271,438551,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_F5_4_02d00h00m,high,108,1740,226.5,232,404111,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_F5_4_02d00h00m,low,124,1598.5,177.5,232,404111,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G4_1_02d00h00m,high,159,1392,215,291,494702,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G4_1_02d00h00m,low,132,1455.5,176.5,291,494702,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G4_2_02d00h00m,low,123,1360,177,258,431761,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G4_2_02d00h00m,high,135,1578,222,258,431761,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G4_3_02d00h00m,high,128,1539,217.5,305,535430,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G4_3_02d00h00m,low,177,1491,182,305,535430,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G4_4_02d00h00m,low,119,1509,179,249,428952,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G4_4_02d00h00m,high,130,1535,232.5,249,428952,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G5_1_02d00h00m,low,117,1394,171,255,398589,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G5_1_02d00h00m,high,138,1406,225,255,398589,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G5_2_02d00h00m,low,179,1475,172,363,545715,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G5_2_02d00h00m,high,184,1337.5,209.5,363,545715,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G5_3_02d00h00m,low,140,1392.5,175,309,499247,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G5_3_02d00h00m,high,169,1428,209,309,499247,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G5_4_02d00h00m,high,118,1353,212.5,238,353114,Mixture GFP-defined,0.1 mM
J00 mixture,0.1,48,SUM159_J00_Competition_G5_4_02d00h00m,low,120,1423.5,171.5,238,353114,Mixture GFP-defined,0.1 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F8_1_01d00h00m,high,176,1475.5,208.5,362,584709,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F8_1_01d00h00m,low,186,1534,189,362,584709,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F8_2_01d00h00m,low,192,1610,190,359,592607,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F8_2_01d00h00m,high,167,1454,207,359,592607,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F8_3_01d00h00m,high,80,1831,217.5,181,322896,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F8_3_01d00h00m,low,101,1554,177,181,322896,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F8_4_01d00h00m,high,127,1673,216,253,425603,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F8_4_01d00h00m,low,126,1516.5,178.5,253,425603,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F9_1_01d00h00m,low,182,1464,171,383,592096,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F9_1_01d00h00m,high,201,1517,207,383,592096,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F9_2_01d00h00m,high,118,1514,208.5,274,464500,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F9_2_01d00h00m,low,156,1737,179.5,274,464500,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F9_3_01d00h00m,low,153,1555,187,279,465526,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F9_3_01d00h00m,high,126,1589,205.5,279,465526,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F9_4_01d00h00m,low,104,1732.5,182,213,401684,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_F9_4_01d00h00m,high,109,1832,215,213,401684,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G8_1_01d00h00m,low,170,1592.5,174,294,496440,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G8_1_01d00h00m,high,124,1581,198,294,496440,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G8_2_01d00h00m,low,194,1620,193,393,643847,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G8_2_01d00h00m,high,199,1522,202,393,643847,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G8_3_01d00h00m,high,100,1454.5,204.5,266,450459,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G8_3_01d00h00m,low,166,1705.5,182.5,266,450459,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G8_4_01d00h00m,low,104,1661.5,173.5,247,420889,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G8_4_01d00h00m,high,143,1608,210,247,420889,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G9_1_01d00h00m,low,207,1565,190,384,631625,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G9_1_01d00h00m,high,177,1569,216,384,631625,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G9_2_01d00h00m,high,119,1653,217,249,441061,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G9_2_01d00h00m,low,130,1694,176,249,441061,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G9_3_01d00h00m,high,151,1636,213,307,512154,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G9_3_01d00h00m,low,156,1586,184,307,512154,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G9_4_01d00h00m,low,160,1685,179,274,460738,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,24,SUM159_J00_Competition_G9_4_01d00h00m,high,114,1571.5,196.5,274,460738,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F8_1_01d08h00m,high,253,1523,216,477,757416,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F8_1_01d08h00m,low,224,1514.5,205,477,757416,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F8_2_01d08h00m,low,214,1752.5,205,447,775818,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F8_2_01d08h00m,high,233,1555,211,447,775818,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F8_3_01d08h00m,high,120,1680.5,221,238,441411,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F8_3_01d08h00m,low,118,1674.5,177.5,238,441411,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F8_4_01d08h00m,high,196,1552,219,342,562782,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F8_4_01d08h00m,low,146,1723,202.5,342,562782,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F9_1_01d08h00m,low,220,1380.5,178.5,508,769082,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F9_1_01d08h00m,high,288,1453,219,508,769082,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F9_2_01d08h00m,high,174,1424,209,367,609751,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F9_2_01d08h00m,low,193,1762,192,367,609751,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F9_3_01d08h00m,high,178,1608.5,220,361,617058,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F9_3_01d08h00m,low,183,1638,202,361,617058,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F9_4_01d08h00m,low,116,1829.5,213,276,525082,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_F9_4_01d08h00m,high,160,1613.5,216.5,276,525082,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G8_1_01d08h00m,low,189,1621,189,367,622182,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G8_1_01d08h00m,high,178,1593.5,210,367,622182,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G8_2_01d08h00m,low,236,1518.5,197,515,818144,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G8_2_01d08h00m,high,279,1467,218,515,818144,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G8_3_01d08h00m,low,198,1860.5,200.5,338,592339,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G8_3_01d08h00m,high,140,1558,212,338,592339,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G8_4_01d08h00m,low,120,1831.5,193.5,301,530764,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G8_4_01d08h00m,high,181,1610,206,301,530764,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G9_1_01d08h00m,low,251,1616,205,519,838580,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G9_1_01d08h00m,high,268,1525,218.5,519,838580,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G9_2_01d08h00m,low,166,1741.5,187.5,341,586009,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G9_2_01d08h00m,high,175,1621,208,341,586009,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G9_3_01d08h00m,low,180,1714.5,197.5,399,673479,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G9_3_01d08h00m,high,219,1463,210,399,673479,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G9_4_01d08h00m,high,161,1537,213,348,580690,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,32,SUM159_J00_Competition_G9_4_01d08h00m,low,187,1652,198,348,580690,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F8_1_01d16h00m,high,303,1474,230,546,880768,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F8_1_01d16h00m,low,243,1515,209,546,880768,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F8_2_01d16h00m,low,239,1723,217,513,878397,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F8_2_01d16h00m,high,274,1519.5,225,513,878397,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F8_3_01d16h00m,low,135,1781,194,274,512236,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F8_3_01d16h00m,high,139,1698,228,274,512236,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F8_4_01d16h00m,low,156,1646.5,210,385,657333,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F8_4_01d16h00m,high,229,1610,224,385,657333,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F9_1_01d16h00m,low,239,1452,194,576,868448,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F9_1_01d16h00m,high,337,1403,226,576,868448,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F9_2_01d16h00m,low,222,1596.5,202,422,684747,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F9_2_01d16h00m,high,200,1423,218.5,422,684747,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F9_3_01d16h00m,high,213,1466,221,419,690786,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F9_3_01d16h00m,low,206,1674.5,207,419,690786,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F9_4_01d16h00m,low,136,1781,206.5,334,627930,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_F9_4_01d16h00m,high,198,1628,224.5,334,627930,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G8_1_01d16h00m,low,210,1605.5,196,405,691336,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G8_1_01d16h00m,high,195,1558,225,405,691336,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G8_2_01d16h00m,high,333,1416,218,591,924499,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G8_2_01d16h00m,low,258,1485,204,591,924499,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G8_3_01d16h00m,low,225,1627,206,379,655725,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G8_3_01d16h00m,high,154,1520.5,225.5,379,655725,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G8_4_01d16h00m,low,131,1811,206,363,607460,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G8_4_01d16h00m,high,232,1470.5,215,363,607460,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G9_1_01d16h00m,low,259,1672,218,575,925794,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G9_1_01d16h00m,high,316,1445.5,224,575,925794,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G9_2_01d16h00m,high,206,1552.5,221.5,396,680874,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G9_2_01d16h00m,low,190,1638,198,396,680874,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G9_3_01d16h00m,high,266,1475,223.5,464,774104,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G9_3_01d16h00m,low,198,1724,200,464,774104,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G9_4_01d16h00m,low,219,1531,193,410,671664,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,40,SUM159_J00_Competition_G9_4_01d16h00m,high,191,1547,228,410,671664,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F8_1_02d00h00m,high,340,1381,224,605,914033,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F8_1_02d00h00m,low,265,1444,207,605,914033,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F8_2_02d00h00m,high,298,1450.5,224,555,925133,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F8_2_02d00h00m,low,257,1598,221,555,925133,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F8_3_02d00h00m,high,157,1426,212,301,510105,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F8_3_02d00h00m,low,144,1674.5,199.5,301,510105,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F8_4_02d00h00m,low,171,1530,204,440,677837,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F8_4_02d00h00m,high,269,1258,216,440,677837,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F9_1_02d00h00m,low,235,1384,197,629,896684,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F9_1_02d00h00m,high,394,1284,223.5,629,896684,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F9_2_02d00h00m,low,235,1523,211,450,702987,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F9_2_02d00h00m,high,215,1351,225,450,702987,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F9_3_02d00h00m,low,213,1530,200,442,709619,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F9_3_02d00h00m,high,229,1374,218,442,709619,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F9_4_02d00h00m,high,222,1507.5,220,357,644122,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_F9_4_02d00h00m,low,135,1933,219,357,644122,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G8_1_02d00h00m,low,216,1599,205,445,715032,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G8_1_02d00h00m,high,229,1417,219,445,715032,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G8_2_02d00h00m,high,378,1343.5,222,630,938844,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G8_2_02d00h00m,low,252,1440,203,630,938844,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G8_3_02d00h00m,low,235,1578,205,418,650956,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G8_3_02d00h00m,high,183,1209,213,418,650956,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G8_4_02d00h00m,low,132,1686,219,391,634555,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G8_4_02d00h00m,high,259,1377,214,391,634555,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G9_1_02d00h00m,low,294,1505,219,646,970303,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G9_1_02d00h00m,high,352,1319,225,646,970303,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G9_2_02d00h00m,low,202,1513,193,450,680921,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G9_2_02d00h00m,high,248,1266,205.5,450,680921,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G9_3_02d00h00m,high,295,1387,219,497,771964,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G9_3_02d00h00m,low,202,1561.5,206,497,771964,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G9_4_02d00h00m,high,225,1354,211,445,704232,Mixture GFP-defined,0.5 mM
J00 mixture,0.5,48,SUM159_J00_Competition_G9_4_02d00h00m,low,220,1563,201,445,704232,Mixture GFP-defined,0.5 mM
J00 mixture,1,24,SUM159_J00_Competition_F10_1_01d00h00m,low,186,1498.5,183,344,530061,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F10_1_01d00h00m,high,158,1477.5,209.5,344,530061,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F10_2_01d00h00m,low,199,1549,190,378,609607,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F10_2_01d00h00m,high,179,1451,202,378,609607,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F10_3_01d00h00m,low,120,1417.5,170.5,189,305376,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F10_3_01d00h00m,high,69,1649,219,189,305376,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F10_4_01d00h00m,high,101,1550,194,239,400410,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F10_4_01d00h00m,low,138,1612.5,179,239,400410,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F11_1_01d00h00m,low,198,1529,179,348,547962,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F11_1_01d00h00m,high,150,1522,204.5,348,547962,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F11_2_01d00h00m,high,168,1451.5,204.5,349,559371,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F11_2_01d00h00m,low,181,1565,187,349,559371,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F11_3_01d00h00m,high,101,1530,221,207,344530,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F11_3_01d00h00m,low,106,1636.5,186,207,344530,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F11_4_01d00h00m,high,137,1598,215,270,444428,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_F11_4_01d00h00m,low,133,1767,191,270,444428,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G10_1_01d00h00m,high,147,1409,207,325,522166,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G10_1_01d00h00m,low,178,1621.5,186.5,325,522166,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G10_2_01d00h00m,high,138,1263.5,188,300,443010,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G10_2_01d00h00m,low,162,1522.5,185,300,443010,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G10_3_01d00h00m,low,146,1761.5,179,263,437018,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G10_3_01d00h00m,high,117,1406,194,263,437018,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G10_4_01d00h00m,low,122,1437,171.5,205,322047,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G10_4_01d00h00m,high,83,1598,204,205,322047,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G11_1_01d00h00m,low,167,1511,187,316,476657,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G11_1_01d00h00m,high,149,1326,194,316,476657,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G11_2_01d00h00m,high,161,1564,215,354,558542,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G11_2_01d00h00m,low,193,1517,184,354,558542,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G11_3_01d00h00m,low,149,1544,188,252,412636,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G11_3_01d00h00m,high,103,1592,202,252,412636,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G11_4_01d00h00m,low,147,1619,184,281,468024,Mixture GFP-defined,1 mM
J00 mixture,1,24,SUM159_J00_Competition_G11_4_01d00h00m,high,134,1561.5,207,281,468024,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F10_1_01d08h00m,low,244,1430.5,193.5,501,744494,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F10_1_01d08h00m,high,257,1387,221,501,744494,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F10_2_01d08h00m,low,271,1499,196,535,816790,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F10_2_01d08h00m,high,264,1351,205,535,816790,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F10_3_01d08h00m,low,149,1446,184,239,377276,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F10_3_01d08h00m,high,90,1435,218,239,377276,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F10_4_01d08h00m,high,154,1532,217,340,559429,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F10_4_01d08h00m,low,186,1544,191.5,340,559429,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F11_1_01d08h00m,low,262,1461,186,487,759927,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F11_1_01d08h00m,high,225,1404,214,487,759927,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F11_2_01d08h00m,low,243,1492,185,499,744617,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F11_2_01d08h00m,high,256,1364,214,499,744617,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F11_3_01d08h00m,high,154,1464.5,212,300,470326,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F11_3_01d08h00m,low,146,1478.5,187.5,300,470326,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F11_4_01d08h00m,high,224,1330,209,382,596832,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_F11_4_01d08h00m,low,158,1646,205.5,382,596832,Mixture GFP-defined,1 mM
J00 mixture,1,32,SUM159_J00_Competition_G10_1_01d08h00m,high,228,1492.5,216,475,739270,Mixture GFP-defined,1 mM
