context,G0_mM,ploidy_state,n_cells,bin_left_px,bin_right_px,metric,fraction_cells,median_px
J00 mixture,0.5,high,1492,174.927118743984,193.069772888325,nuclear,0.11044488859279,218
J00 mixture,0.5,low,176,349.025487895958,385.224842003675,nuclear,0.0145454545454545,198
J00 mixture,0.5,high,177,349.025487895958,385.224842003675,nuclear,0.0131023761936487,218
J00 mixture,0.5,high,15,24.3060443338441,26.8269579527973,nuclear,0.00111037086386853,218
J00 mixture,0.5,low,24,696.397402962432,768.624610039774,nuclear,0.00198347107438017,198
J00 mixture,0.5,low,805,259.58865861264,286.512026966378,nuclear,0.0665289256198347,198
J00 mixture,0.5,low,64,469.276245934884,517.947467923121,nuclear,0.00528925619834711,198
J00 mixture,0.5,low,266,316.227766016838,349.025487895958,nuclear,0.0219834710743802,198
J00 mixture,0.5,high,793,286.512026966378,316.227766016838,nuclear,0.0587016063365164,218
J00 mixture,0.5,high,74,425.178630338289,469.276245934884,nuclear,0.00547782959508476,218
J00 mixture,0.5,low,126,96.7641053709454,106.800043251458,nuclear,0.0104132231404959,198
J00 mixture,0.5,low,92,425.178630338289,469.276245934884,nuclear,0.00760330578512397,198
J00 mixture,0.5,high,11,22.0220194998738,24.3060443338441,nuclear,0.000814271966836924,218
J00 mixture,0.5,high,32,65.2057229342861,71.9685673001152,nuclear,0.00236879117625287,218
J00 mixture,0.5,high,23,53.5268182284711,59.0783791158794,nuclear,0.00170256865793175,218
J00 mixture,0.5,high,21,43.9397056076079,48.496934285282,nuclear,0.00155451920941595,218
J00 mixture,0.5,low,45,71.9685673001152,79.4328234724281,nuclear,0.00371900826446281,198
J00 mixture,0.5,low,10,24.3060443338441,26.8269579527973,nuclear,0.000826446280991735,198
J00 mixture,0.5,high,100,385.224842003675,425.178630338289,nuclear,0.00740247242579021,218
J00 mixture,0.5,high,2,14.8398178896757,16.3789370695407,nuclear,0.000148049448515804,218
J00 mixture,0.5,low,125,385.224842003675,425.178630338289,nuclear,0.0103305785123967,198
J00 mixture,0.5,low,86,87.6712387296868,96.7641053709454,nuclear,0.00710743801652893,198
J00 mixture,0.5,low,40,517.947467923121,571.666650191362,nuclear,0.00330578512396694,198
J00 mixture,0.5,low,13,29.6093293962708,32.6802758941013,nuclear,0.00107438016528926,198
J00 mixture,0.5,low,14,32.6802758941013,36.0697271532629,nuclear,0.00115702479338843,198
J00 mixture,0.5,high,11,32.6802758941013,36.0697271532629,nuclear,0.000814271966836924,218
J00 mixture,0.5,low,13,43.9397056076079,48.496934285282,nuclear,0.00107438016528926,198
J00 mixture,0.5,high,14,36.0697271532629,39.8107170553497,nuclear,0.00103634613961063,218
J00 mixture,0.5,high,13,39.8107170553497,43.9397056076079,nuclear,0.000962321415352728,218
J00 mixture,0.5,high,32,517.947467923121,571.666650191362,nuclear,0.00236879117625287,218
J00 mixture,0.5,low,14,48.496934285282,53.5268182284711,nuclear,0.00115702479338843,198
J00 mixture,0.5,low,25,65.2057229342861,71.9685673001152,nuclear,0.00206611570247934,198
J00 mixture,0.5,high,16,48.496934285282,53.5268182284711,nuclear,0.00118439558812643,218
J00 mixture,0.5,high,16,29.6093293962708,32.6802758941013,nuclear,0.00118439558812643,218
J00 mixture,0.5,low,27,630.957344480193,696.397402962432,nuclear,0.00223140495867769,198
J00 mixture,0.5,high,16,696.397402962432,768.624610039774,nuclear,0.00118439558812643,218
J00 mixture,0.5,low,27,571.666650191362,630.957344480193,nuclear,0.00223140495867769,198
J00 mixture,0.5,low,23,59.0783791158794,65.2057229342861,nuclear,0.00190082644628099,198
J00 mixture,0.5,low,12,39.8107170553497,43.9397056076079,nuclear,0.000991735537190083,198
J00 mixture,0.5,low,13,768.624610039774,848.342898244073,nuclear,0.00107438016528926,198
J00 mixture,0.5,high,23,630.957344480193,696.397402962432,nuclear,0.00170256865793175,218
J00 mixture,0.5,high,43,71.9685673001152,79.4328234724281,nuclear,0.00318306314308979,218
J00 mixture,0.5,high,3,936.329208823942,1033.44106388056,nuclear,0.000222074172773706,218
J00 mixture,0.5,low,2,16.3789370695407,18.0776867696343,nuclear,0.000165289256198347,198
J00 mixture,0.5,low,9,22.0220194998738,24.3060443338441,nuclear,0.000743801652892562,198
J00 mixture,0.5,low,5,19.9526231496888,22.0220194998738,nuclear,0.000413223140495868,198
J00 mixture,0.5,high,12,26.8269579527973,29.6093293962708,nuclear,0.000888296691094826,218
J00 mixture,0.5,low,7,936.329208823942,1033.44106388056,nuclear,0.000578512396694215,198
J00 mixture,0.5,low,5,848.342898244073,936.329208823942,nuclear,0.000413223140495868,198
J00 mixture,0.5,high,9,768.624610039774,848.342898244073,nuclear,0.000666222518321119,218
J00 mixture,0.5,low,1,13.4453288429976,14.8398178896757,nuclear,8.26446280991736e-05,198
J00 mixture,0.5,low,1,12.1818791201012,13.4453288429976,nuclear,8.26446280991736e-05,198
J00 mixture,0.5,high,1,10,11.0371550320276,nuclear,7.40247242579021e-05,218
J00 mixture,0.5,high,4,19.9526231496888,22.0220194998738,nuclear,0.000296098897031609,218
J00 mixture,0.5,low,2,1258.92541179417,1389.49549437314,nuclear,0.000165289256198347,198
J00 mixture,0.5,low,1,1868.22238477104,2061.98600950222,nuclear,8.26446280991736e-05,198
J00 mixture,0.5,low,1,18.0776867696343,19.9526231496888,nuclear,8.26446280991736e-05,198
J00 mixture,0.5,high,3,1033.44106388056,1140.62492385132,nuclear,0.000222074172773706,218
J00 mixture,0.5,high,5,848.342898244073,936.329208823942,nuclear,0.000370123621289511,218
J00 mixture,0.5,low,3,1140.62492385132,1258.92541179417,nuclear,0.000247933884297521,198
J00 mixture,1,low,486,117.876863479359,130.102521691083,nuclear,0.0346796061081775,200
J00 mixture,1,low,11,36.0697271532629,39.8107170553497,nuclear,0.000784929356357928,200
J00 mixture,1,high,1845,174.927118743984,193.069772888325,nuclear,0.123452659752426,210
J00 mixture,1,high,909,143.596170196222,158.489319246111,nuclear,0.0608230177316828,210
J00 mixture,1,high,1175,158.489319246111,174.927118743984,nuclear,0.078621612579458,210
J00 mixture,1,high,1957,235.195263507096,259.58865861264,nuclear,0.130946804951489,210
J00 mixture,1,low,1924,193.069772888325,213.09410153668,nuclear,0.137291280148423,200
J00 mixture,1,low,1857,174.927118743984,193.069772888325,nuclear,0.132510346796061,200
J00 mixture,1,low,1329,158.489319246111,174.927118743984,nuclear,0.0948337376908805,200
J00 mixture,1,low,613,286.512026966378,316.227766016838,nuclear,0.0437419723134009,200
J00 mixture,1,high,2153,193.069772888325,213.09410153668,nuclear,0.144061559049849,210
J00 mixture,1,low,1683,213.09410153668,235.195263507096,nuclear,0.120094191522763,200
J00 mixture,1,high,1328,259.58865861264,286.512026966378,nuclear,0.088859150217464,210
J00 mixture,1,high,508,130.102521691083,143.596170196222,nuclear,0.0339913014386082,210
J00 mixture,1,high,2241,213.09410153668,235.195263507096,nuclear,0.149949815991971,210
J00 mixture,1,low,35,59.0783791158794,65.2057229342861,nuclear,0.0024975024975025,200
J00 mixture,1,low,1453,235.195263507096,259.58865861264,nuclear,0.103682032253461,200
J00 mixture,1,low,1014,259.58865861264,286.512026966378,nuclear,0.0723562152133581,200
J00 mixture,1,low,1090,143.596170196222,158.489319246111,nuclear,0.0777793634936492,200
J00 mixture,1,high,759,286.512026966378,316.227766016838,nuclear,0.0507862161257946,210
J00 mixture,1,high,14,696.397402962432,768.624610039774,nuclear,0.000936768149882904,210
J00 mixture,1,high,373,316.227766016838,349.025487895958,nuclear,0.0249581799933088,210
J00 mixture,1,high,374,117.876863479359,130.102521691083,nuclear,0.0250250920040147,210
J00 mixture,1,high,229,106.800043251458,117.876863479359,nuclear,0.0153228504516561,210
J00 mixture,1,high,156,96.7641053709454,106.800043251458,nuclear,0.0104382736701238,210
J00 mixture,1,high,28,517.947467923121,571.666650191362,nuclear,0.00187353629976581,210
J00 mixture,1,low,263,106.800043251458,117.876863479359,nuclear,0.0187669473383759,200
J00 mixture,1,high,45,65.2057229342861,71.9685673001152,nuclear,0.00301104048176648,210
J00 mixture,1,low,153,96.7641053709454,106.800043251458,nuclear,0.0109176537747966,200
J00 mixture,1,high,72,79.4328234724281,87.6712387296868,nuclear,0.00481766477082636,210
J00 mixture,1,high,23,571.666650191362,630.957344480193,nuclear,0.0015389762462362,210
J00 mixture,1,low,26,53.5268182284711,59.0783791158794,nuclear,0.00185528756957328,200
J00 mixture,1,high,4,848.342898244073,936.329208823942,nuclear,0.000267648042823687,210
J00 mixture,1,high,56,71.9685673001152,79.4328234724281,nuclear,0.00374707259953162,210
J00 mixture,1,low,744,130.102521691083,143.596170196222,nuclear,0.0530897673754817,200
J00 mixture,1,low,12,32.6802758941013,36.0697271532629,nuclear,0.000856286570572285,200
J00 mixture,1,low,109,87.6712387296868,96.7641053709454,nuclear,0.00777793634936492,200
J00 mixture,1,low,25,65.2057229342861,71.9685673001152,nuclear,0.00178393035535893,200
J00 mixture,1,high,4,936.329208823942,1033.44106388056,nuclear,0.000267648042823687,210
J00 mixture,1,low,22,630.957344480193,696.397402962432,nuclear,0.00156985871271586,200
J00 mixture,1,high,39,53.5268182284711,59.0783791158794,nuclear,0.00260956841753095,210
J00 mixture,1,high,28,59.0783791158794,65.2057229342861,nuclear,0.00187353629976581,210
J00 mixture,1,low,84,425.178630338289,469.276245934884,nuclear,0.00599400599400599,200
J00 mixture,1,high,153,349.025487895958,385.224842003675,nuclear,0.010237537638006,210
J00 mixture,1,low,42,71.9685673001152,79.4328234724281,nuclear,0.002997002997003,200
J00 mixture,1,low,8,22.0220194998738,24.3060443338441,nuclear,0.000570857713714857,200
J00 mixture,1,low,11,29.6093293962708,32.6802758941013,nuclear,0.000784929356357928,200
J00 mixture,1,low,141,385.224842003675,425.178630338289,nuclear,0.0100613672042243,200
J00 mixture,1,low,321,316.227766016838,349.025487895958,nuclear,0.0229056657628086,200
J00 mixture,1,high,14,29.6093293962708,32.6802758941013,nuclear,0.000936768149882904,210
J00 mixture,1,low,13,26.8269579527973,29.6093293962708,nuclear,0.000927643784786642,200
J00 mixture,1,high,77,385.224842003675,425.178630338289,nuclear,0.00515222482435597,210
J00 mixture,1,high,61,425.178630338289,469.276245934884,nuclear,0.00408163265306122,210
J00 mixture,1,high,21,630.957344480193,696.397402962432,nuclear,0.00140515222482436,210
J00 mixture,1,high,2,12.1818791201012,13.4453288429976,nuclear,0.000133824021411843,210
J00 mixture,1,low,14,43.9397056076079,48.496934285282,nuclear,0.000999000999000999,200
J00 mixture,1,low,50,79.4328234724281,87.6712387296868,nuclear,0.00356786071071785,200
J00 mixture,1,high,95,87.6712387296868,96.7641053709454,nuclear,0.00635664101706256,210
J00 mixture,1,low,208,349.025487895958,385.224842003675,nuclear,0.0148423005565863,200
J00 mixture,1,high,42,469.276245934884,517.947467923121,nuclear,0.00281030444964871,210
J00 mixture,1,high,29,43.9397056076079,48.496934285282,nuclear,0.00194044831047173,210
J00 mixture,1,high,2,14.8398178896757,16.3789370695407,nuclear,0.000133824021411843,210
J00 mixture,1,low,19,39.8107170553497,43.9397056076079,nuclear,0.00135578707007278,200
J00 mixture,1,low,4,24.3060443338441,26.8269579527973,nuclear,0.000285428856857428,200
J00 mixture,1,low,54,517.947467923121,571.666650191362,nuclear,0.00385328956757528,200
J00 mixture,1,low,74,469.276245934884,517.947467923121,nuclear,0.00528043385186242,200
J00 mixture,1,high,2,1140.62492385132,1258.92541179417,nuclear,0.000133824021411843,210
J00 mixture,1,high,25,39.8107170553497,43.9397056076079,nuclear,0.00167280026764804,210
J00 mixture,1,low,7,848.342898244073,936.329208823942,nuclear,0.0004995004995005,200
J00 mixture,1,low,1,18.0776867696343,19.9526231496888,nuclear,7.13572142143571e-05,200
J00 mixture,1,high,24,48.496934285282,53.5268182284711,nuclear,0.00160588825694212,210
J00 mixture,1,high,5,22.0220194998738,24.3060443338441,nuclear,0.000334560053529609,210
J00 mixture,1,low,21,48.496934285282,53.5268182284711,nuclear,0.0014985014985015,200
J00 mixture,1,high,12,36.0697271532629,39.8107170553497,nuclear,0.000802944128471061,210
J00 mixture,1,low,7,19.9526231496888,22.0220194998738,nuclear,0.0004995004995005,200
J00 mixture,1,high,15,32.6802758941013,36.0697271532629,nuclear,0.00100368016058883,210
J00 mixture,1,high,3,18.0776867696343,19.9526231496888,nuclear,0.000200736032117765,210
J00 mixture,1,high,8,19.9526231496888,22.0220194998738,nuclear,0.000535296085647374,210
J00 mixture,1,low,8,936.329208823942,1033.44106388056,nuclear,0.000570857713714857,200
J00 mixture,1,low,13,768.624610039774,848.342898244073,nuclear,0.000927643784786642,200
J00 mixture,1,high,13,26.8269579527973,29.6093293962708,nuclear,0.000869856139176982,210
J00 mixture,1,low,31,571.666650191362,630.957344480193,nuclear,0.00221207364064507,200
J00 mixture,1,low,2,1033.44106388056,1140.62492385132,nuclear,0.000142714428428714,200
J00 mixture,1,low,1,11.0371550320276,12.1818791201012,nuclear,7.13572142143571e-05,200
J00 mixture,1,low,17,696.397402962432,768.624610039774,nuclear,0.00121307264164407,200
J00 mixture,1,high,13,24.3060443338441,26.8269579527973,nuclear,0.000869856139176982,210
J00 mixture,1,low,4,16.3789370695407,18.0776867696343,nuclear,0.000285428856857428,200
J00 mixture,1,high,4,768.624610039774,848.342898244073,nuclear,0.000267648042823687,210
J00 mixture,1,low,2,1140.62492385132,1258.92541179417,nuclear,0.000142714428428714,200
J00 mixture,1,high,3,16.3789370695407,18.0776867696343,nuclear,0.000200736032117765,210
J00 mixture,1,low,3,1258.92541179417,1389.49549437314,nuclear,0.000214071642643071,200
J00 mixture,1,high,1,13.4453288429976,14.8398178896757,nuclear,6.69120107059217e-05,210
J00 mixture,1,low,4,14.8398178896757,16.3789370695407,nuclear,0.000285428856857428,200
J00 mixture,1,low,1,1868.22238477104,2061.98600950222,nuclear,7.13572142143571e-05,200
J00 mixture,0.1,low,1,10,11.0371550320276,nuclear,0.000108213396818526,169
J00 mixture,0.1,high,2,1033.44106388056,1140.62492385132,nuclear,0.000223488657950609,215
J00 mixture,0.1,low,1,18.0776867696343,19.9526231496888,nuclear,0.000108213396818526,169
J00 mixture,0.1,low,1,936.329208823942,1033.44106388056,nuclear,0.000108213396818526,169
J00 mixture,0.1,high,3,14.8398178896757,16.3789370695407,nuclear,0.000335232986925914,215
J00 mixture,0.1,low,1,16.3789370695407,18.0776867696343,nuclear,0.000108213396818526,169
J00 mixture,0.1,high,2,24.3060443338441,26.8269579527973,nuclear,0.000223488657950609,215
J00 mixture,0.5,high,2,1258.92541179417,1389.49549437314,nuclear,0.000148049448515804,218
J00 mixture,0.5,high,3,16.3789370695407,18.0776867696343,nuclear,0.000222074172773706,218
J00 mixture,0.5,low,1,1033.44106388056,1140.62492385132,nuclear,8.26446280991736e-05,198
J00 mixture,0.5,high,2,18.0776867696343,19.9526231496888,nuclear,0.000148049448515804,218
J00 mixture,0.5,high,1,1140.62492385132,1258.92541179417,nuclear,7.40247242579021e-05,218
J00 mixture,0.5,high,1,1389.49549437314,1533.60771877001,nuclear,7.40247242579021e-05,218
J00 mixture,1,high,1,1033.44106388056,1140.62492385132,nuclear,6.69120107059217e-05,210
